UMAP 0,UMAP 1,cell_type,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7
-1.5658807,-20.930897,Erythroblast,HBM,HBD,HBB,AHSP,HBA2,CA1,HIST1H4C,HEMGN
-7.8746934,3.628848,CD4+ T naive,PCED1B-AS1,HIST1H4C,AIF1,SAT1,AL499604.1,JUNB,HBA1,FOS
14.794561,-17.373787,Reticulocyte,HBD,MALAT1,HBB,AHSP,HBA2,HBA1,CA1,SLC25A37
16.951904,-17.503109,Reticulocyte,HBD,HBM,MALAT1,HBA2,HBB,HBA1,BLVRB,AHSP
-3.7900686,5.445675,CD4+ T activated,HIST1H4C,JUN,IL7R,GIMAP7,CD69,JUNB,ITGB1,HBD
-15.350479,-11.538721,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD79B,CD79A,CD74,CD37,IGHD
5.6763773,-21.285652,Normoblast,HBD,HBM,AHSP,HBB,HBA1,HBA2,CA1,SLC25A37
-8.216579,7.8789444,CD4+ T naive,JUNB,FOS,TRBC1,MALAT1,ARL4C,PRKCQ-AS1,IL7R,CITED2
0.84538174,-20.925121,Erythroblast,HBM,HBD,CA1,AHSP,HBB,HBA2,HBA1,TMSB10
-1.3144403,-21.773853,Erythroblast,HBM,HBD,CA1,AHSP,HBB,PRDX2,HBA2,HIST1H4C
21.646395,-8.944963,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TMSB10,JUN,TPT1,FOS
-0.7117799,-20.793106,Erythroblast,HBM,HBD,AHSP,HBB,HBA2,HBA1,HEMGN,SLC4A1
17.814991,-15.919449,Reticulocyte,MALAT1,HBD,HBM,HBB,HBA2,HBA1,AHSP,BLVRB
-4.084451,4.828375,CD4+ T naive,JUNB,FOS,TNFAIP3,NEAT1,HBA2,HBD,HBA1,MALAT1
-3.4798546,5.3949766,CD4+ T naive,JUNB,MALAT1,H1FX,HBA2,IL7R,PCED1B-AS1,ID2,NEAT1
21.739468,-10.761272,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,JUN,HBD
-18.372826,-11.921513,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,JUNB,CD37,FOSB
5.520876,18.144585,NK,GNLY,NKG7,CCL4,CLIC3,CST7,GZMB,PRF1,KLRD1
20.852108,-12.84362,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,JUN,AHSP,TPT1
0.53527087,8.029089,CD4+ T activated,JUN,JUNB,MALAT1,HBD,SAT1,CD247,FOS,CD40LG
-1.8622866,8.040072,CD4+ T naive,ANXA1,TNFAIP3,KLRB1,MALAT1,CRIP1,JUN,JUNB,CD69
-9.949043,-12.349351,Transitional B,CD79B,IGKC,IGLL1,HLA-DRA,VPREB3,TCL1A,IGHM,SOX4
20.03888,-12.017273,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,TPT1,TMSB10,JUN
20.735195,-12.207191,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBA1,JUN,TPT1,TMSB10
-16.500526,-12.848688,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,CD79A,HLA-DRB1,CD37
-14.714346,-8.765399,Naive CD20+ B IGKC-,IGHM,HLA-DRA,CD79B,CD74,CD79A,IGHD,TCL1A,CD37
0.33310235,-3.595104,CD8+ T naive,CD8B,CD8,PCED1B-AS1,CD69,IL7R,SAT1,LIME1,NEAT1
-15.889781,-7.741899,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,TCL1A,IGHD,CD37,NEAT1
-6.927661,6.8477182,CD4+ T naive,IL7R,IRF1,HIST1H4C,TRAC,HBA1,DUSP2,CRIP1,IFITM1
7.8543773,13.73222,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GNLY,GZMB,FOS,FGFBP2,GZMH,SYNE2
16.518854,-14.523241,Reticulocyte,HBD,MALAT1,HBB,HBA2,HBM,HBA1,TPT1,FOS
17.580711,-14.592803,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,HBM,AHSP,FOS
18.535347,-17.37637,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBM,HBA1,AHSP,CA1
-1.0238087,-1.8328447,CD8+ T naive,CD8,JUNB,PCED1B-AS1,MALAT1,JUN,AIF1,HIST1H4C,FOS
-15.736264,-6.5217023,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD69,IGLC3,HLA-DRB1,CD37
5.458873,17.948503,NK,GNLY,CCL4,NKG7,CCL5,JUN,GZMB,GZMA,KLRD1
-3.6972513,7.5401673,CD4+ T naive,FOS,JUN,TRAC,HIST1H4C,IFITM1,CRIP1,ZFP36L1,ANXA1
2.1099286,17.505793,NK,GNLY,NKG7,GZMA,CMC1,ZFP36,ANXA1,GZMK,ID2
14.724905,1.2670779,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,VCAN,CTSS,FCN1,FOSB
-0.043194756,-22.299759,Erythroblast,HBM,HBD,CA1,AHSP,HBB,HIST1H4C,HBA2,PRDX2
-1.231393,-21.220284,Erythroblast,HBM,HBD,CA1,AHSP,HBB,HBA2,PRDX2,HIST1H4C
-3.7502203,0.20627819,CD8+ T naive,CD8,IL7R,JUNB,ARL4C,CD8A,KLRK1,PCED1B-AS1,H1FX
-4.223926,9.519772,CD4+ T activated,JUNB,GPR183,IL7R,ANXA1,CRIP1,FOS,MALAT1,JUN
7.9665146,14.349207,CD8+ T CD57+ CD45RA+,GNLY,CCL5,NKG7,GZMB,GZMH,GZMA,PRF1,AHNAK
-1.908019,-2.384296,CD8+ T naive,CD8B,SAT1,CD8,JUNB,LINC02446,JUN,FOSB,HBA1
-9.450097,-11.420267,Transitional B,CD79B,IGHM,TCL1A,HLA-DRA,SOX4,CD24,STMN1,VPREB1
-14.643202,-8.8467455,Naive CD20+ B IGKC-,IGHM,HLA-DRA,CD74,IGHD,CD79A,CD79B,IGLC3,CD37
5.9583354,15.07804,CD8+ T CD57+ CD45RA+,NKG7,GNLY,CCL5,GZMB,JUN,AHNAK,GZMH,CST7
15.728356,2.9590006,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,VCAN,FCN1,TYROBP
5.635806,19.348255,NK,CCL4,GNLY,NKG7,GZMB,CCL5,GZMA,CLIC3,KLRD1
-1.5776182,11.572411,CD4+ T activated,ANXA1,CRIP1,IL7R,S100A11,TRAC,HIST1H4C,CD2,CD69
-4.208045,-2.0923097,CD8+ T naive,JUNB,HBA1,TRBC1,CD8B,CD69,MALAT1,IL7R,DUSP2
-2.00737,13.189216,CD4+ T activated,IL7R,CRIP1,ANXA1,ITGB1,S100A11,DDIT4,FOS,GPR183
-5.061677,4.567732,CD4+ T naive,JUNB,FOS,IL7R,TNFAIP3,MALAT1,HIST1H4C,CRIP1,HSP90B1
-1.8220128,-3.365257,CD8+ T naive,JUNB,FOS,CD8B,CD8,MALAT1,JUN,CD69,IL7R
-14.977377,-8.475826,Naive CD20+ B IGKC-,IGHM,CD74,HLA-DRA,IGHD,CD79B,MS4A1,IGLC3,HLA-DRB1
-3.6589313,-3.130949,CD8+ T naive,FOS,JUN,IL7R,MALAT1,CD8,TRBC1,JUNB,PCED1B-AS1
-6.848772,5.493793,CD4+ T naive,JUNB,JUN,AL499604.1,FOSB,TNFAIP3,ARL4C,CRIP1,NEAT1
-0.51969516,0.37785035,CD8+ T naive,CRIP1,CD8,NUCB2,JUN,KLF6,CD8B,TNFAIP3,TPT1
5.044544,18.574608,NK,NKG7,GNLY,CCL4,GZMA,KLRD1,CTSW,TRDC,CLIC3
20.587854,-11.925962,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBD,TMSB10,JUN,TPT1
7.7572308,14.441965,CD8+ T CD57+ CD45RA+,GNLY,CCL5,NKG7,GZMH,GZMB,CST7,GZMA,FOS
-4.5933876,4.5327296,CD4+ T naive,MALAT1,TNFAIP3,JUNB,ARL4C,CD69,PCED1B-AS1,SAT1,HBA1
21.885448,-12.471432,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,HBM,AHSP,JUN
14.12049,4.662525,CD14+ Mono,NEAT1,S100A9,LYZ,CTSS,S100A8,TYROBP,PSAP,SAT1
-7.9154954,6.359832,CD4+ T naive,ARL4C,CD69,JUN,EGR1,FOSB,HBA2,FOS,IL7R
-3.7760906,7.427267,CD4+ T activated,KLRB1,JUNB,GPR183,TRBC1,AHNAK,CITED2,CRIP1,HBA1
-17.743402,-11.92581,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,HLA-DRB1,CD79A,IGHD,CD79B
0.7518579,-22.15868,Erythroblast,HBM,HBD,CA1,AHSP,HIST1H4C,HBB,PRDX2,HBA2
18.816978,-13.778435,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,BLVRB,TPT1,AHSP
-0.7166084,6.1493506,CD4+ T naive,HIST1H4C,HBA2,TPT1,HBB,JUNB,ARL4C,CD69,TRBC2
8.333127,13.186957,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GNLY,GZMB,GZMH,FOS,FGFBP2,CST7
20.653126,-13.843742,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBM,HBD,AHSP,JUN
21.083271,-9.162835,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,JUN,HBD
6.7775383,14.346441,CD8+ T CD57+ CD45RA+,GNLY,NKG7,CCL5,GZMB,CCL4,GZMH,CRIP1,CST7
-7.8615503,7.9752216,CD4+ T naive,DUSP2,TRBC1,ARL4C,HIST1H4C,FOS,TNFAIP3,PRKCQ-AS1,AL499604.1
12.426495,-18.989872,Normoblast,HBD,HBB,HBM,HBA2,HBA1,AHSP,MALAT1,SLC25A37
-5.6951323,9.821747,CD4+ T naive,TRBC1,ARL4C,FOS,HBA2,DDIT4,JUNB,DUSP2,CITED2
16.071632,-17.674091,Reticulocyte,HBD,HBM,MALAT1,HBB,HBA2,AHSP,HBA1,FOS
-3.1962001,-0.93993664,CD8+ T naive,JUNB,PCED1B-AS1,TRBC1,IL7R,H1FX,CD69,FOS,MALAT1
-14.8862295,-7.5932226,Naive CD20+ B IGKC-,IGLC3,CD74,HLA-DRA,IGHM,CD79A,CD37,CD79B,HLA-DPB1
-9.811546,-10.401279,Transitional B,IGHM,CD79B,HLA-DRA,IGLC3,TCL1A,STMN1,CD79A,SOX4
-7.348819,6.119825,CD4+ T activated,JUNB,CD69,HBD,AP3M2,HBA2,TNFAIP3,HBM,CRIP1
-2.8146448,1.5749205,CD8+ T naive,CCL5,JUN,FOS,MALAT1,CD8B,ANXA1,CD8,FOSB
14.318001,2.9291534,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,PSAP,AHNAK,SAT1
14.636969,-1.302778,CD14+ Mono,S100A8,S100A9,LYZ,LGALS1,AC020656.1,NEAT1,RETN,SAT1
16.432419,-15.107462,Reticulocyte,HBD,MALAT1,HBB,HBA2,AHSP,HBA1,HBM,SLC25A37
21.24814,-13.059765,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBA1,HBM,JUN,TMSB10
-4.037466,6.999609,CD4+ T naive,TRBC1,AL627171.2,TPT1,CD69,CRIP1,JUNB,DDIT4,TRAC
5.974195,18.417933,NK,GNLY,NKG7,GZMB,GZMA,PRF1,CST7,SAT1,TYROBP
-2.9107008,5.2984724,CD4+ T activated,TRAC,HBA1,HBD,TRBC2,AL499604.1,HBB,CRIP1,TPT1
-11.261572,-12.224737,Transitional B,IGKC,IGHM,CD79B,HLA-DRA,TCL1A,VPREB3,CD74,CD79A
19.141964,-14.689827,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBM,HBA1,AHSP,FOS
-0.7349184,-21.817448,Erythroblast,HBM,HBD,CA1,AHSP,HBB,PRDX2,HIST1H4C,HBA2
-0.8823178,-0.4258009,CD8+ T naive,TRBC1,IL7R,JUNB,HBA1,ID2,HIST1H4C,SOCS1,FOS
19.440437,-14.412916,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBA1,HBM,FOS,JUN
20.105518,-12.847933,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,TPT1,CA1,JUN
17.610079,-15.941191,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBM,AHSP,HBA1,FOS
-9.244085,-10.59566,Transitional B,TCL1A,CD79B,IGLC3,IGHM,HLA-DRA,VPREB1,SOX4,STMN1
-4.989717,4.848591,CD4+ T naive,TRBC1,HIST1H4C,TPT1,TNFAIP3,H1FX,JUNB,GPR183,PCED1B-AS1
6.9177346,13.581738,CD8+ T CD57+ CD45RA+,GNLY,NKG7,CCL5,GZMH,ITGB1,CCL4,GZMB,AHNAK
1.0350988,-1.4046344,CD8+ T naive,FOS,CD8B,CD8,JUNB,KLRK1,TRBC2,HBD,HBM
-10.934135,-12.27821,Transitional B,IGKC,IGHM,CD79B,IGLC1,VPREB3,HLA-DRA,TCL1A,IGLL1
-2.1155248,-21.442268,Erythroblast,HBM,CA1,HBD,AHSP,HBB,PRDX2,HBA2,HIST1H4C
7.3657465,18.353249,NK,NKG7,GNLY,CST7,GZMB,CCL4,GZMA,PRF1,KLRD1
-0.3438729,-0.7530543,CD8+ T naive,SAT1,CD8B,AL499604.1,TRBC1,TRBC2,DNAJB1,FOS,JUNB
19.489155,-16.858673,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBM,AHSP,HBA1,FOS
21.582579,-12.492983,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,HBM,JUN,TMSB10
6.4352045,19.023273,NK,GNLY,NKG7,CCL4,GZMB,CCL5,GZMA,PRF1,CST7
19.088129,-15.228141,Reticulocyte,HBM,MALAT1,HBD,HBB,HBA2,HBA1,AHSP,FOS
13.989154,1.502363,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,SAT1,VCAN,FCN1
-0.4244594,0.6762662,CD8+ T naive,CD8,CD8A,TRBC2,TRBC1,SAT1,JUNB,CD69,CD8B
15.428325,-16.49499,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,HBA1,AHSP,TPT1
-3.2664013,10.158095,CD4+ T activated,CRIP1,KLRB1,CD69,JUNB,FOS,S100A11,ITGB1,TNFAIP3
-0.8291379,-1.1581943,CD8+ T naive,FOS,HBA1,CD8B,TRAC,PIK3IP1,CD8,JUNB,LINC02446
19.49693,-15.679218,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBA1,AHSP,HBM,FOS
0.07407214,-0.3780898,CD8+ T naive,CCL5,CD8,HIST1H4C,DUSP2,JUNB,IGKC,CD8B,HBM
20.926441,-12.135899,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,AHSP,JUN,HBM
-1.3046422,-4.0675535,CD8+ T naive,FOS,CD8B,CD8,JUNB,TRBC2,IGLC3,CA1,SAT1
-14.582588,-10.53181,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,JUNB,CD79B,CD79A,MS4A1
-9.943843,-12.448479,Transitional B,IGKC,CD79B,TCL1A,IGHM,SOX4,IGLL1,RGS2,IGLC1
17.834156,0.94114757,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,VCAN,AC020656.1,JUN,CST3
-13.027705,-11.57987,Transitional B,IGKC,IGHM,HLA-DRA,CD79B,TCL1A,VPREB3,CD74,CD79A
-1.0994833,-2.5164726,CD8+ T naive,TRBC2,CD8,MALAT1,CD8B,JUNB,LINC02446,JUN,IL7R
-0.38639653,-1.691606,CD8+ T naive,CD8B,CD8,JUNB,HIST1H4C,DNAJB1,TRBC2,MALAT1,GPR183
-10.083021,-12.397034,Transitional B,IGKC,CD79B,IGHM,HLA-DRA,TCL1A,VPREB1,CD24,VPREB3
20.638031,-12.972596,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,AHSP,JUN,TMSB10
3.0766973,17.516457,NK,NKG7,CCL4,KLRB1,GZMA,FCER1G,IL2RB,TYROBP,ZFP36
-4.9531293,11.029239,CD4+ T activated,ANXA1,KLRB1,AHNAK,IL7R,JUNB,GPR183,CRIP1,ITGB1
19.108154,-16.016052,Reticulocyte,HBD,MALAT1,HBA2,HBB,AHSP,HBA1,CA1,FOS
17.23124,-17.91402,Reticulocyte,HBD,MALAT1,HBB,HBA2,AHSP,HBM,HBA1,BLVRB
-12.246385,-10.941484,Transitional B,IGKC,IGHM,IGLC2,CD79B,HLA-DRA,CD79A,TCL1A,CD74
-4.317527,6.528192,CD4+ T naive,JUNB,ARL4C,MALAT1,TNFAIP3,H1FX,TRBC1,GPR183,HIST1H4C
17.876898,-12.898549,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TPT1,SLC25A37,TMSB10
7.914878,-21.331085,Normoblast,HBD,HBM,AHSP,HBB,CA1,HBA1,HBA2,SLC25A37
18.061827,-17.749027,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,AHSP,HBA1,FOS
17.065365,1.8440206,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,PSAP,FCN1,AIF1
18.13124,-15.246,Reticulocyte,HBD,MALAT1,HBM,HBA2,HBB,HBA1,AHSP,FOS
16.27962,3.2582264,CD14+ Mono,S100A9,S100A8,LYZ,NEAT1,CTSS,PSAP,FCN1,VCAN
6.147158,19.565231,NK,GNLY,CCL4,NKG7,GZMB,GZMA,JUN,CLIC3,KLRB1
-16.441912,-6.0824676,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD79A,CD69,HLA-DRB1,IGHD
-10.333203,-12.201914,Transitional B,IGKC,CD79B,TCL1A,IGHM,HLA-DRA,VPREB3,IGLC1,VPREB1
2.8537161,-22.386816,Erythroblast,HBM,HBD,AHSP,HBB,CA1,PRDX2,HBA2,HBA1
19.195389,-12.6765785,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,HBM,TPT1,BLVRB
-7.4338202,9.030182,CD4+ T activated,FOS,KLRB1,DUSP2,JUN,JUNB,CRIP1,TNFAIP3,CD69
-3.2099593,3.7358718,CD4+ T naive,JUNB,H1FX,DDIT4,IL7R,TRBC2,SAT1,CD247,ARL4C
-8.324673,7.6589727,CD4+ T naive,TRBC1,FOS,CITED2,DUSP2,PRKCQ-AS1,MALAT1,TUBA1B,PCED1B-AS1
-0.65073913,-0.8901307,CD8+ T naive,JUNB,TRBC1,TRBC2,CD8B,TNFAIP3,CD8,LINC02446,HBD
18.02195,-12.527081,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,AHSP,TPT1,BLVRB
20.34143,-13.995,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,AHSP,HBM,FOS
-15.395779,-5.701682,Naive CD20+ B IGKC-,IGLC2,CD74,IGHM,HLA-DRA,CD69,CD37,CD79A,MS4A1
-16.622871,-13.021526,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,IGHD,HLA-DPB1,HLA-DRB1,HLA-DPA1
-3.5935907,8.16023,CD4+ T activated,TRBC1,JUNB,CRIP1,JUN,GPR183,FOS,TRAC,CD69
-16.012922,-10.626177,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,MS4A1,TCL1A,NEAT1,CD79B
-10.471241,-12.789505,Transitional B,IGKC,CD79B,IGHM,TCL1A,IGLC1,VPREB3,CD24,IGLL1
-6.538788,4.88388,CD4+ T naive,JUNB,H1FX,IL7R,TNFAIP3,ARL4C,TSHZ2,HIST1H4C,MALAT1
-2.578785,8.814707,CD4+ T naive,CRIP1,JUNB,TRBC1,FOS,SAT1,LEPROTL1,HBD,IL7R
-2.672574,13.47775,CD4+ T activated,CRIP1,ITGB1,S100A11,AHNAK,ANXA1,IL7R,LGALS1,ZFP36
-3.36303,13.411903,CD4+ T activated,IL7R,FOS,CRIP1,GPR183,AHNAK,KLRB1,ANXA1,JUNB
-7.708284,5.20129,CD4+ T naive,JUNB,TSHZ2,MALAT1,PCED1B-AS1,FOSB,FOS,HBA1,FYB1
-1.0027382,-21.183735,Erythroblast,HBM,CA1,AHSP,HBD,HBB,HBA2,PRDX2,HBA1
-7.445021,3.7212787,CD4+ T naive,ARL4C,JUNB,CD69,MALAT1,PRKCQ-AS1,DDIT4,H1FX,AREG
-15.509393,-6.7392225,Naive CD20+ B IGKC-,IGLC2,IGHM,CD74,HLA-DRA,CD79B,IGHD,CD79A,IGLC1
-2.1703749,14.076318,CD4+ T activated,CRIP1,ANXA1,S100A11,KLRB1,CD69,IL7R,KLF6,FOS
-0.94506055,-0.19593348,CD8+ T naive,CD8,CD8A,PCED1B-AS1,FOSB,FOS,SAT1,CD8B,JUNB
-6.343086,6.3790026,CD4+ T naive,FOS,JUNB,CRIP1,DUSP2,CD247,TRAC,PCED1B-AS1,DDIT4
-2.7911708,-0.50991654,CD8+ T naive,FOSB,CD8B,JUN,FOS,CD8,CRIP1,DUSP2,TRBC1
-1.3513461,-0.809867,CD8+ T naive,TRBC1,HIST1H4C,CD8,LINC02446,CD8B,IL7R,KLRK1,CRIP1
-1.0124741,-2.9326212,CD8+ T naive,JUNB,JUN,IL7R,FOS,TRBC2,CD69,ID2,ZFP36
-3.2343483,11.9294815,CD4+ T activated,CRIP1,ANXA1,S100A11,ITGB1,IL7R,LGALS1,JUN,CD69
-5.9769163,3.6973212,CD4+ T naive,TRBC1,TRBC2,IL7R,ARL4C,AL499604.1,ID2,MALAT1,FOS
18.99699,-15.59413,Reticulocyte,HBD,MALAT1,HBM,HBA2,HBB,HBA1,AHSP,FOS
-1.1870617,-1.1109463,CD8+ T naive,CD8B,JUNB,CD8,LINC02446,TRBC2,HBD,MALAT1,HIST1H4C
-1.926281,-0.87332654,CD8+ T naive,CD8,TRBC1,CD8A,JUNB,CD8B,H1FX,IL7R,PCED1B-AS1
20.474514,-12.869062,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBA1,AHSP,JUN,TPT1
16.49998,3.8267221,CD14+ Mono,S100A9,LYZ,S100A8,NEAT1,CTSS,PSAP,VCAN,FCN1
9.83764,-19.514778,Normoblast,HBD,HBB,AHSP,SLC25A37,HBA2,HBM,HBA1,CA1
-3.0040493,12.121449,CD4+ T activated,CRIP1,IL7R,ANXA1,AHNAK,GPR183,KLF6,TRBC1,ARL4C
-6.0591917,4.007718,CD4+ T naive,CD69,TRBC1,MALAT1,TRBC2,JUNB,HBA1,H1FX,IL7R
20.043587,-15.374868,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBM,HBA1,AHSP,JUN
-4.2900963,9.387301,CD4+ T activated,FOS,CD8B,FOSB,CRIP1,TRBC1,DUSP2,PCED1B-AS1,MALAT1
-1.8822072,-1.2246311,CD8+ T naive,TRBC1,CD8B,CD69,ID2,CD8,JUNB,HIST1H4C,FOSB
-0.15911053,-2.3709712,CD8+ T naive,HIST1H4C,JUNB,CD8,CD8B,TPT1,LINC02446,TRBC2,HBD
20.95998,-12.993462,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,HBM,JUN,FOS
-3.4127314,-2.6591706,CD8+ T CD57+ CD45RA+,JUNB,GNLY,CD8,PCED1B-AS1,CD8B,NOSIP,CCL4,IRF1
19.677418,-15.846796,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBM,HBA1,AHSP,FOS
-4.5337353,9.196143,CD4+ T naive,TRBC1,SAT1,CD69,HIST1H4C,JUN,TRAC,HBA1,JUNB
15.7486925,2.0453048,CD14+ Mono,S100A9,S100A8,LYZ,VCAN,NEAT1,CTSS,FCN1,S100A12
6.547472,13.220564,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GZMH,CCL4,FGFBP2,AHNAK,CD8B,GZMB
-4.468301,7.205759,CD4+ T naive,JUNB,HIST1H4C,HBA1,ID2,CD8,TRAT1,ARL4C,TPT1
-3.569923,-1.8610308,CD8+ T naive,HBA1,JUNB,CD8B,TRBC1,CD8,MALAT1,CD69,HIST1H4C
-5.6501703,4.3777437,CD4+ T activated,FOS,CD69,TRBC2,HIST1H4C,PIK3IP1,NEAT1,ZFP36L1,PCED1B-AS1
20.779486,-15.097682,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBM,HBA1,AHSP,JUN
-15.591012,-11.403248,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,IGHD,CD79B,NEAT1,TCL1A
-3.2146897,8.685172,CD4+ T naive,TRBC1,JUNB,CD69,CITED2,ZFP36L1,GPR183,HBA2,NUCB2
-2.3042893,9.014769,CD4+ T activated,CRIP1,IL7R,TRBC1,ARL4C,ANXA1,KLRB1,CD2,PCED1B-AS1
21.79517,-11.041933,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TMSB10,JUN,TPT1,FOS
-11.804064,-11.50483,Transitional B,IGKC,IGHM,CD79B,HLA-DRA,TCL1A,IGLC3,CD74,IGLC2
-1.6406932,-1.044543,CD8+ T naive,TRBC1,H1FX,CD69,HBA1,FOSB,CD8,CD8B,DUSP2
6.2365427,17.66732,NK,GNLY,NKG7,CCL5,GZMB,GZMA,CST7,CCL3,PRF1
-13.032919,-12.160963,Transitional B,IGKC,IGHM,CD79B,HLA-DRA,TCL1A,CD74,CD79A,VPREB3
21.937038,-10.255333,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TPT1,JUN,TMSB10,FOS
22.040808,-11.881994,Reticulocyte,MALAT1,HBB,HBA2,HBA1,HBM,JUN,HBD,TMSB10
6.224311,19.333681,NK,NKG7,GNLY,GZMB,CCL5,CCL4,GZMA,CST7,TYROBP
-17.971785,-11.249744,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,NEAT1,JUN,CD79A,TCL1A,IGHD
4.528108,-20.691559,Erythroblast,HBD,AHSP,HBM,CA1,HBB,HBA1,HBA2,PRDX2
8.280174,13.620808,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GNLY,GZMH,GZMB,AHNAK,CCL4,FGFBP2
16.479836,-14.444285,Reticulocyte,HBD,MALAT1,HBB,HBA2,HBA1,TPT1,FOS,HBM
-5.575575,4.6871243,CD4+ T naive,CRIP1,ARL4C,JUNB,IL7R,ID2,CD69,ANXA1,TRBC1
5.6389537,13.769655,CD4+ T activated,CCL5,NKG7,GNLY,KLRB1,GZMH,FGFBP2,CST7,GZMB
19.595318,-15.191856,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBM,HBA1,FOS,SLC25A37
19.816385,-16.941868,Reticulocyte,MALAT1,HBD,HBM,HBA2,HBB,CA1,HBA1,AHSP
-5.5229974,6.4362497,CD4+ T naive,FOS,JUNB,IL7R,TNFAIP3,GPR183,CRIP1,TPT1,TRBC2
0.22812355,-2.6935241,CD8+ T naive,JUNB,PCED1B-AS1,CD8,CD8B,NUCB2,IL7R,SAT1,MALAT1
17.7464,1.0089141,CD14+ Mono,S100A9,S100A8,LYZ,S100A12,FCN1,PSAP,CTSS,VCAN
-9.348793,-12.053595,Transitional B,CD79B,SOX4,TCL1A,VPREB1,HLA-DRA,IGLL1,IGHM,STMN1
8.332638,13.306753,CD8+ T CD57+ CD45RA+,GNLY,CCL5,NKG7,GZMB,GZMH,CST7,LGALS1,FGFBP2
19.157856,-16.95224,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBM,AHSP,HBA1,CA1
-11.196049,-12.086796,Transitional B,IGKC,TCL1A,IGHM,CD79B,HLA-DRA,VPREB3,SOX4,VPREB1
-1.9887822,7.243001,CD4+ T naive,TRBC1,HIST1H4C,BCL11B,IL7R,JUNB,MALAT1,MAL,CRIP1
-18.124336,-11.533135,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,NEAT1,TCL1A,HLA-DRB1
-2.0615392,9.550343,CD4+ T activated,KLRB1,IL7R,CRIP1,TRBC1,MALAT1,TNFAIP3,GPR183,S100A11
