UMAP 1,UMAP 2,cell_type,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7
7.565673,-11.611538,Naive CD20+ B IGKC-,IGLC2,HLA-DRA,IGHM,CD74,IGLC3,IGHD,TCL1A,HLA-DPB1
-11.362882,-3.081222,CD4+ T naive,SAT1,MALAT1,HBA1,IL7R,CD69,HIST1H4C,HBB,TCF7
-1.983675,-5.7985516,CD8+ T CD57+ CD45RA+,NKG7,CCL5,CD8A,GZMH,CD8,FGFBP2,GNLY,ZEB2
3.979028,20.52288,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA2,HBA1,TMSB10,HBM
4.7378473,20.15313,Reticulocyte,MALAT1,HBD,TPT1,HBA2,HBB,HBA1,TMSB10,HBM
3.5437508,18.352497,Reticulocyte,HBD,MALAT1,HBB,HBA2,TPT1,HBA1,TMSB10,HBM
-11.613079,-10.92857,CD8+ T naive,CD8,JUN,AIF1,FOS,PCED1B-AS1,CD8A,H1FX,LINC02446
7.415548,-11.602997,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,IGLC3,CD74,HLA-DRB1,CD69,HLA-DPB1
-0.0995847,-2.111848,NK,GNLY,CCL4,FOS,MALAT1,TYROBP,JUN,NKG7,BCL11B
-12.654036,-4.990454,CD4+ T naive,JUN,HIST1H1D,FOS,BCL11B,ARL4C,TRAC,TPT1,MALAT1
0.74098563,-0.4896584,NK,HBA1,GNLY,MALAT1,DUSP2,NKG7,AREG,IL7R,TPT1
11.941302,3.1462917,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,VCAN,S100A12,RGS2
-5.00955,12.299711,Erythroblast,HBD,HBM,HBB,AHSP,HIST1H4C,CA1,HBA2,HBA1
-5.4751253,11.592659,Erythroblast,HBM,HBD,CA1,AHSP,HIST1H4C,PRDX2,HBB,BLVRB
-11.368756,-10.449795,CD8+ T naive,CD8,KLRK1,CD8A,TNFAIP3,PCED1B-AS1,ARL4C,H1FX,IL7R
-12.083719,-2.0701585,CD4+ T activated,JUN,TRBC2,FOS,GPR183,MALAT1,BCL11B,JUNB,PCED1B-AS1
-2.0143487,-6.2429852,CD8+ T CD57+ CD45RA+,CCL5,GNLY,GZMH,NKG7,LGALS1,CD69,TRAC,FOS
-10.880152,-10.111998,CD8+ T naive,CD8B,CD8,HBA1,LINC02446,JUN,FOSB,HBB,CD8A
11.084615,-9.565687,Transitional B,CD79B,IGHM,TCL1A,SOX4,CD24,IGLC1,BCL7A,HLA-DRA
6.6578045,-12.456524,Naive CD20+ B IGKC-,IGLC3,IGHM,IGHD,HLA-DRA,CD74,CD79A,HLA-DPB1,CD79B
-2.2315357,-5.390643,CD8+ T CD57+ CD45RA+,CCL5,NKG7,CD8,JUN,CD8B,MALAT1,GZMH,CRIP1
13.943257,3.6596003,CD14+ Mono,S100A9,CTSS,S100A8,LYZ,VCAN,PSAP,FCN1,LST1
0.60790265,-1.4979255,NK,CCL4,GNLY,NKG7,JUN,GZMB,GZMH,CCL5,ZFP36
-9.288395,-1.7104781,CD4+ T activated,TRBC2,CRIP1,TRAC,ANXA1,IL7R,KLF6,S100A11,CD2
-12.945635,-11.392632,CD8+ T naive,CD8B,CD8,LINC02446,DUSP2,JUN,CD8A,JUNB,AIF1
-8.792821,-2.558116,CD4+ T activated,IL7R,CRIP1,ITGB1,TRBC2,TPT1,DUSP2,GIMAP7,FOS
-12.292658,-3.3007116,CD4+ T naive,JUNB,BCL11B,MALAT1,FOS,HBD,TPT1,TRAC,CCL4
-12.272866,-11.158269,CD8+ T naive,CD8B,CD8,LINC02446,JUN,FOSB,CD8A,PIK3IP1,KLF6
7.127829,-12.21987,Naive CD20+ B IGKC-,IGLC3,IGHM,CD74,HLA-DRA,HLA-DRB1,IGHD,MS4A1,HLA-DPB1
-11.555345,-10.791072,CD8+ T naive,CD8,CD8B,LINC02446,CD8A,JUN,MALAT1,IL7R,KLRK1
-13.546423,-2.9036548,CD4+ T naive,BCL11B,JUNB,TNFAIP3,AL499604.1,NEAT1,FYB1,IL7R,TRBC2
-10.347601,-11.109838,CD8+ T naive,CD8,CD8B,NUCB2,KLF6,HBA1,JUN,KLRK1,CD3E
0.92129654,0.112058654,NK,NKG7,CCL4,GNLY,JUNB,KLRB1,TNFAIP3,H1FX,FOSB
7.261407,19.559067,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TPT1,TMSB10,HBD,SLC25A37
-2.1388588,-6.121401,CD8+ T CD57+ CD45RA+,CCL5,GNLY,NKG7,GZMH,CD8A,CCL4,CD8,CST7
-12.328659,-3.3403442,CD4+ T naive,TNFAIP3,MALAT1,ARL4C,SAT1,TRBC2,BCL11B,HBA1,NEAT1
7.2099323,18.602213,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,HBD,HBM
13.748527,1.9478878,CD14+ Mono,CTSS,NEAT1,PSAP,NAMPT,FGL2,S100A9,SAT1,AHNAK
-14.5226,-1.870445,CD4+ T naive,ARL4C,JUN,EGR1,MALAT1,FOS,PRKCQ-AS1,IL7R,FOSB
-9.820288,-4.406851,CD4+ T activated,HBA1,TRBC1,MALAT1,NEAT1,GPR183,KLRB1,HBB,HBA2
6.3176737,-16.41109,Naive CD20+ B IGKC+,IGKC,CD74,IGHM,HLA-DRA,HLA-DRB1,CD79A,IGHD,HLA-DPB1
-3.7021337,12.388211,Erythroblast,HBD,HBM,HIST1H4C,HBB,HBA2,MALAT1,AHSP,HBA1
5.6659646,19.989754,Reticulocyte,MALAT1,HBD,TPT1,HBA2,HBB,HBA1,TMSB10,BLVRB
-10.891115,-5.785039,CD4+ T naive,TRBC2,ARL4C,TPT1,HIST1H1D,BCL11B,SAT1,IGKC,HIST1H4C
-1.9037716,-6.0791044,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GZMH,GNLY,MALAT1,FOS,FGFBP2,CD8A
6.223119,18.919415,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,HBD,HBM
8.511848,18.944073,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,JUNB,FOS
-2.5480506,-6.13531,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GNLY,GZMH,CD8,LGALS1,CCL4,ITGB1
-14.796896,-2.2000997,CD4+ T naive,PRKCQ-AS1,MALAT1,BCL11B,AL499604.1,ZFP36,JUNB,ARL4C,LEF1
-0.8638666,17.97167,Normoblast,HBD,HBB,MALAT1,SLC25A37,AHSP,TPT1,HBM,TMSB10
-15.01173,-5.451311,CD4+ T naive,TRBC1,FOS,MALAT1,NEAT1,HBA2,PRKCQ-AS1,AL499604.1,ARL4C
2.2017608,18.97166,Reticulocyte,HBD,MALAT1,HBM,TPT1,HBB,HBA2,TMSB10,HBA1
-11.766129,-11.433904,CD8+ T naive,CD8,CD8A,JUN,CD69,CD8B,KLRK1,IL7R,JUNB
6.984242,-12.064941,Naive CD20+ B IGKC-,IGLC3,HLA-DRA,CD74,IGHM,HLA-DPB1,CD79A,HLA-DRB1,IGHD
11.085926,-9.995068,Transitional B,IGLC3,CD79B,IGHM,TCL1A,HLA-DRA,SOX4,VPREB3,CD79A
-11.729397,-3.020759,CD4+ T activated,MALAT1,JUN,HBA2,TRBC2,HBB,NEAT1,ARL4C,PIK3IP1
-11.2074995,-7.664833,CD8+ T naive,CD8B,CD8,KLF6,JUN,KLRK1,CD8A,CCL5,MALAT1
12.9920225,2.4085155,CD14+ Mono,CTSS,S100A9,PSAP,LYZ,NEAT1,SAT1,S100A8,RGS2
11.733974,5.926199,CD14+ Mono,LYZ,S100A9,S100A8,IGKC,LGALS1,AC020656.1,SAT1,RETN
3.6209846,20.296396,Reticulocyte,MALAT1,HBD,HBB,TPT1,HBA2,HBA1,AHSP,SLC25A37
6.9440823,18.831802,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TPT1,TMSB10,HBM
-12.920247,-4.9825015,CD4+ T naive,CD69,TPT1,MALAT1,HBD,TRAC,JUNB,TNFAIP3,CD7
0.9122182,-0.8862645,NK,GNLY,NKG7,GZMB,FGFBP2,SAT1,TYROBP,GZMH,LGALS1
-12.150234,-6.38626,CD4+ T activated,TRAC,HBA1,BCL11B,TPT1,NEAT1,JUNB,H1FX,HBD
11.217749,-10.444103,Transitional B,CD79B,IGHM,TCL1A,HLA-DRA,VPREB3,RGS2,CD74,IGKC
5.134557,19.514309,Reticulocyte,HBD,MALAT1,HBA2,HBB,TPT1,HBA1,HBM,TMSB10
-5.4150505,11.868683,Erythroblast,HBM,HBD,HIST1H4C,AHSP,CA1,HBB,PRDX2,HBA2
-10.193923,-11.791752,CD8+ T naive,CD8B,CD8A,CD8,HBA1,TRBC1,HBB,NUCB2,PRKCQ-AS1
5.543563,19.371595,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,HBM
6.6706557,19.486456,Reticulocyte,MALAT1,TPT1,HBA2,HBB,HBA1,HBD,TMSB10,CA1
3.9258077,19.48964,Reticulocyte,HBD,MALAT1,TPT1,HBA2,HBB,HBA1,AHSP,TMSB10
10.957872,-9.518774,Transitional B,IGLC3,TCL1A,CD79B,IGHM,SOX4,HLA-DRA,YBX3,VPREB1
-14.247656,-2.7376127,CD4+ T naive,JUN,HIST1H4C,BCL11B,MALAT1,AL499604.1,JUNB,TNFAIP3,ZFP36
-2.4029646,-6.0707455,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GZMH,GNLY,CD8,CCL4,LGALS1,CD8B
-9.302312,-10.361548,CD8+ T naive,CD8B,CD8,KLRK1,HBA1,CD8A,NUCB2,OXNAD1,TPT1
11.421441,-10.053671,Transitional B,IGKC,CD79B,IGHM,IGLC1,VPREB3,HLA-DRA,MALAT1,TCL1A
-5.970194,11.674735,Erythroblast,HBM,HBD,CA1,AHSP,HIST1H4C,PRDX2,HBB,HBA2
1.3046968,-2.023618,NK,NKG7,GZMH,TYROBP,GNLY,ARL4C,GZMB,CRIP1,CCL5
-10.626026,-10.152731,CD8+ T naive,CD8B,CD8,CD8A,KLRK1,JUN,LINC02446,TPT1,TNFAIP3
4.205426,18.383095,Reticulocyte,HBD,MALAT1,HBB,HBA2,TPT1,HBA1,HBM,TMSB10
7.432398,18.708546,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,HBD,JUNB
0.87107855,-1.9937496,NK,CCL4,GNLY,NKG7,GZMH,FGFBP2,GZMB,CCL4L2,KLRB1
4.450679,19.137964,Reticulocyte,MALAT1,HBB,HBD,HBA2,HBM,HBA1,TPT1,TMSB10
12.023426,2.718162,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,NEAT1,NAMPT,FCN1,VCAN
-9.765674,-11.447172,CD8+ T naive,CD8,CD8A,CD8B,JUN,TRBC2,NEAT1,HBA2,CD69
2.5136597,19.899158,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBM,HBA2,TMSB10,HBA1
-12.90921,-5.1693926,CD4+ T activated,CRIP1,BCL11B,TPT1,SAT1,AL499604.1,ARL4C,CD69,NOSIP
-10.631996,-10.378584,CD8+ T naive,CD8B,CD8,LINC02446,HBA1,JUN,NEAT1,CD7,CD8A
4.8482056,18.758308,Reticulocyte,HBD,MALAT1,TPT1,HBA2,HBB,HBA1,TMSB10,AHSP
-12.997899,-10.375929,CD8+ T naive,CD8,CD8B,TRBC2,IL7R,CD8A,CD74,HLA-DRA,LINC02446
7.351531,19.232365,Reticulocyte,MALAT1,HBA2,HBB,TPT1,HBA1,TMSB10,HBD,AHSP
-11.884411,-10.019991,CD8+ T naive,CD8B,CD8,AIF1,LINC02446,FOSB,TPT1,TRBC2,KLF6
8.059956,-15.028269,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,IGHD,TCL1A,HLA-DRB1,MALAT1
11.617348,-8.949466,Transitional B,CD79B,TCL1A,IGHM,SOX4,RGS2,HLA-DRA,CD24,IGLC1
13.845449,5.7362432,CD14+ Mono,S100A9,S100A8,LYZ,JUN,CST3,VCAN,AC020656.1,CTSS
9.546305,-13.085102,Transitional B,IGKC,HLA-DRA,IGHM,CD74,CD79B,VPREB3,CD79A,SOX4
-11.253569,-9.797092,CD8+ T naive,CD8,CD8B,KLRK1,LINC02446,CD8A,JUN,HBA1,FOSB
-10.279573,-10.655951,CD8+ T naive,CD8B,CD8,CD8A,GPR183,LINC02446,MALAT1,GZMM,DUSP2
11.641765,-8.724372,Transitional B,IGHM,CD79B,TCL1A,CD24,HLA-DRA,VPREB1,RGS2,VPREB3
6.6492767,19.21265,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,TPT1,TMSB10,AHSP
-0.020577393,0.6901144,NK,KLRB1,MALAT1,DUSP2,NKG7,ZFP36,TYROBP,FOS,FCER1G
-11.47669,-2.3229995,CD4+ T activated,CITED2,HBB,MALAT1,TRBC2,HBA1,HBA2,CD69,JUN
4.4530888,18.589006,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TPT1,TMSB10,AHSP
2.9581413,18.498241,Reticulocyte,HBD,MALAT1,HBB,HBA2,TPT1,HBA1,AHSP,TMSB10
10.836374,-10.936886,Transitional B,IGHM,IGLC2,CD79B,IGLC3,IGKC,HLA-DRA,CD79A,CD74
-13.216545,-4.518321,CD4+ T naive,TNFAIP3,MALAT1,HIST1H4C,H1FX,ARL4C,BCL11B,GPR183,TRAC
5.6821103,20.604843,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA2,HBA1,TMSB10,SLC25A37
-2.2810347,15.919398,Normoblast,HBD,HBM,HBB,AHSP,SLC25A37,HBA1,TMSB10,HBA2
3.294476,18.502106,Reticulocyte,HBD,MALAT1,HBB,HBA2,TPT1,HBA1,HBM,TMSB10
13.90447,4.8477144,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,PSAP,VCAN,FCN1,AIF1
4.2984962,19.673601,Reticulocyte,HBD,MALAT1,HBA2,TPT1,HBB,HBA1,HBM,TMSB10
14.561264,4.262658,CD14+ Mono,S100A9,LYZ,CTSS,S100A8,PSAP,FCN1,VCAN,FGL2
1.0896344,-0.674475,NK,CCL4,NKG7,GNLY,JUN,GZMB,FGFBP2,GZMH,TRBC1
7.096445,-11.465858,Naive CD20+ B IGKC-,IGLC2,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,IGHD,CD79B
11.644108,-8.665782,Transitional B,CD79B,TCL1A,HLA-DRA,IGHM,IGLC1,IGKC,VPREB3,VPREB1
-3.661084,13.580143,Erythroblast,HBD,HBM,AHSP,HBB,CA1,TMSB10,SLC25A37,SLC4A1
6.44623,20.127472,Reticulocyte,MALAT1,TPT1,HBB,HBA2,HBD,HBA1,TMSB10,HBM
-12.3340645,-4.122433,CD4+ T activated,TNFAIP3,BCL11B,AL499604.1,MALAT1,JUN,KLRB1,TRBC2,FOS
-11.39699,-6.074712,CD4+ T naive,TRBC2,CD7,TRAC,SAT1,JUNB,DDIT4,H1FX,CD3E
-14.27783,-2.3410661,CD4+ T naive,CD69,TRBC1,PRKCQ-AS1,FOS,PCED1B-AS1,JUNB,LEF1,MALAT1
-10.533525,-11.080854,CD8+ T naive,CD8B,CD8,LINC02446,AIF1,TRBC1,TNFAIP3,JUNB,HBA1
5.7265277,20.540295,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,TPT1,TMSB10,SLC25A37
6.2122946,19.075943,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TPT1,TMSB10,AHSP
7.3109794,-11.4653225,Naive CD20+ B IGKC-,IGLC2,HLA-DRA,IGHM,CD74,HLA-DPB1,CD69,IGHD,CD37
6.8043356,-16.613058,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,HLA-DPB1,HLA-DRB1,IGHD,HLA-DPA1
-14.261579,-4.390382,CD4+ T activated,TRBC1,JUNB,TRAC,FOS,CD69,JUN,IL7R,GPR183
7.1413093,-15.2349825,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,TCL1A,MS4A1,HLA-DRB1,MALAT1
11.722628,-8.641086,Transitional B,CD79B,TCL1A,IGHM,IGLC1,CD24,IGKC,VPREB3,HLA-DRA
-12.471544,-2.965392,CD4+ T naive,SAT1,TNFAIP3,BCL11B,TRBC2,MALAT1,AL499604.1,JUNB,HIST1H4C
-13.294781,-6.596225,CD4+ T naive,JUNB,HBD,AL627171.2,LGALS1,TRBC1,FOSB,SAT1,NOSIP
-9.210438,-1.8381373,CD4+ T activated,CRIP1,ITGB1,AHNAK,S100A11,LGALS1,ANXA1,HBB,NEAT1
-9.369752,-1.2366757,CD4+ T activated,FOS,CCL5,IL7R,GPR183,TNFAIP3,HBA1,RCAN3,TCF7
-13.382727,-2.0342364,CD4+ T naive,JUNB,SAT1,JUN,MALAT1,TSHZ2,PRKCQ-AS1,BCL11B,TPT1
-5.280051,11.418711,Erythroblast,HBM,HBD,AHSP,HIST1H4C,CA1,HBB,PRDX2,HBA2
-13.9717,-2.0867367,CD4+ T naive,TRBC2,PRKCQ-AS1,PCED1B-AS1,AL499604.1,SAT1,BCL2,HBA1,HBB
7.548625,-11.622884,Naive CD20+ B IGKC-,IGHM,IGLC3,IGLC2,CD74,HLA-DRA,IGHD,HLA-DPB1,CD79B
-8.567107,-1.6395725,CD4+ T activated,CRIP1,ANXA1,KLF6,TNFAIP3,FOS,S100A11,BCL11B,TRAC
-10.123577,-11.660743,CD8+ T naive,CD8,CD8A,HBB,CD8B,HBA1,FOSB,HIST1H1D,LINC02446
-12.012301,-5.7243905,CD4+ T naive,NEAT1,TRBC2,JUNB,BCL11B,PCED1B-AS1,FOS,CRIP1,TRAC
-10.284086,-10.753704,CD8+ T naive,CD8B,CD8,JUN,FOSB,CARS,CD8A,NUCB2,LINC02446
-10.5900545,-11.268065,CD8+ T naive,CD8,CD8B,LINC02446,KLRK1,NUCB2,CD3E,FOS,IL7R
-12.071742,-10.638933,CD8+ T naive,CD8B,CD8,JUN,JUNB,KLRK1,CD8A,GZMM,CRIP1
-10.053772,-2.2237225,CD4+ T activated,CRIP1,AL499604.1,BCL11B,HIST1H4C,TRAC,LGALS1,HBD,CD3G
-13.637526,-2.6459126,CD4+ T naive,MALAT1,CD69,ID2,AL499604.1,HBA1,IL7R,CRIP1,FYB1
4.83624,19.110256,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,HBM,TPT1,TMSB10
-11.513973,-10.745438,CD8+ T naive,CD8B,CD8,LINC02446,JUN,NUCB2,KLRK1,NEAT1,HBA1
-10.2412815,-11.315475,CD8+ T naive,CD8,HBA1,CD8A,FOSB,NEAT1,TNFAIP3,CD69,CD8B
6.7665014,19.389915,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBA1,TPT1,TMSB10,AHSP
14.7322035,4.2314997,CD14+ Mono,CTSS,S100A9,LYZ,PSAP,VCAN,S100A8,FGL2,FCN1
-2.3754616,17.110659,Normoblast,HBD,SLC25A37,HBB,AHSP,TPT1,TMSB10,HBA1,HBM
-9.6909485,-2.0198154,CD4+ T activated,IL7R,TRBC1,IRF1,MALAT1,CRIP1,GPR183,CD69,HBD
-11.942528,-4.2473955,CD4+ T naive,MALAT1,NEAT1,CD69,BCL11B,HIST1H4C,IL7R,YBX3,IL6ST
5.127532,18.629711,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TPT1,HBM,TMSB10
-12.893062,-4.0476913,CD4+ T activated,FOS,MALAT1,TRBC1,DUSP2,CD8B,CITED2,JUN,BCL11B
-10.354165,-11.468067,CD8+ T naive,CD8B,CD8,TRBC1,NUCB2,TRBC2,NEAT1,TPT1,TNFAIP3
-11.532764,-9.866917,CD8+ T naive,CD8,CD8B,LINC02446,CD8A,JUN,TPT1,NEAT1,NELL2
6.619685,19.076977,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TPT1,TMSB10,HBM
-10.862835,-9.914515,CD8+ T CD57+ CD45RA+,CD8,CD8B,HBA1,CD8A,LINC02446,JUNB,KLRK1,CCL4
4.8762975,18.590794,Reticulocyte,MALAT1,HBD,HBB,HBA2,TPT1,HBA1,TMSB10,SLC25A37
-13.661922,-6.028806,CD4+ T naive,TRBC1,SAT1,MALAT1,HIST1H1D,H1FX,HBD,HBA1,NEAT1
13.427425,3.5867555,CD14+ Mono,S100A9,S100A8,CTSS,VCAN,LYZ,FCN1,PSAP,NEAT1
-2.7992826,-6.0242453,CD8+ T CD57+ CD45RA+,NKG7,CD8B,GZMH,CCL4,CCL5,CD8,CD8A,FGFBP2
-13.552149,-5.803574,CD4+ T naive,JUNB,BCL11B,MALAT1,HIST1H4C,TRAC,CD3G,TRBC2,TPT1
-11.951132,-11.86331,CD8+ T naive,CD8B,CD8,TRBC1,CD8A,JUNB,HBA1,AIF1,FOS
-11.805436,-7.074405,CD4+ T activated,JUN,MALAT1,TPT1,SAT1,H1FX,ANXA1,CD69,ARL4C
5.411666,18.330744,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,HBM,TMSB10,TPT1
6.41437,-16.205696,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,IGHD,CD74,HLA-DRB1,TCL1A,IGLC3
-14.040549,-5.895074,CD4+ T naive,TRBC1,CITED2,MALAT1,HBA2,JUNB,HBB,NUCB2,CD3G
-11.087826,-2.8665767,CD4+ T activated,NEAT1,BCL11B,SAT1,ARL4C,TRBC1,PCED1B-AS1,HBD,HBB
8.040656,18.754936,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TMSB10,TPT1,JUNB,CA1
10.337892,-11.737096,Transitional B,IGLC3,IGHM,CD79B,IGKC,HLA-DRA,TCL1A,RGS2,CD74
-11.699947,-11.136077,CD8+ T naive,CD8,CD8B,LINC02446,HBA1,CD8A,FOSB,DUSP2,TCF7
0.60566866,-0.76916176,NK,GNLY,NKG7,GZMB,TRBC2,TYROBP,CD69,ITGB1,FCER1G
10.990547,-11.572599,Transitional B,IGKC,IGHM,CD79B,HLA-DRA,CD74,RGS2,TCL1A,HBA1
8.545815,18.562035,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TPT1,TMSB10,JUNB,TRBC2
7.636335,18.660051,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TMSB10,TPT1,HBM,JUNB
1.049118,-1.1840788,NK,CCL4,NKG7,GZMB,GNLY,KLRB1,FGFBP2,FCER1G,TYROBP
5.3591337,-16.203606,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,CD79A,JUN,IGHD,TCL1A,HLA-DRA
-2.0437598,12.741865,Erythroblast,HBD,HBB,AHSP,HBA2,HBM,HBA1,CA1,TMSB10
-2.0533462,-6.0230494,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GZMH,GNLY,FGFBP2,CD8A,CD8,CRIP1
4.485055,20.569128,Reticulocyte,MALAT1,HBD,TPT1,HBA2,HBB,HBA1,TMSB10,HBM
-14.345803,-2.3989215,CD4+ T naive,ID2,SAT1,IL7R,BCL11B,TRBC2,JUN,PIK3IP1,TNFAIP3
-3.3322172,-5.9956837,CD4+ T activated,CCL5,NKG7,GZMH,GNLY,CRIP1,KLRB1,FOS,IRF1
5.0560865,18.809483,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,TPT1,TMSB10,HBM
4.529542,17.892574,Reticulocyte,MALAT1,HBD,HBB,HBA2,HBA1,TPT1,HBM,TMSB10
-12.884102,-4.2895346,CD4+ T naive,TNFAIP3,AL499604.1,IL7R,GPR183,FOSB,MALAT1,JUNB,SAT1
-9.862512,-11.398816,CD8+ T naive,CD8,CD8B,NUCB2,HBA1,CD8A,MALAT1,FOSB,ARL4C
13.940134,5.4955754,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,PSAP,S100A12,VCAN
11.469961,-8.830328,Transitional B,CD79B,SOX4,VPREB1,HLA-DRA,TCL1A,RGS2,CD24,IGHM
-2.1387906,-6.210452,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GZMH,GNLY,GZMB,CST7,FGFBP2,CRIP1
4.163781,18.307436,Reticulocyte,HBD,MALAT1,TPT1,HBA2,HBB,HBA1,TMSB10,AHSP
11.347096,-10.151529,Transitional B,IGKC,TCL1A,IGHM,HLA-DRA,CD79B,VPREB3,SOX4,CD74
-12.335869,-3.4841242,CD4+ T naive,BCL11B,JUN,HBD,SAT1,HIST1H4C,MAL,AL499604.1,GZMM
5.690624,-16.90321,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,JUN,HLA-DRB1,HLA-DPB1,CD79A
-12.043772,-2.8734343,CD4+ T activated,TNFAIP3,MALAT1,CD69,GPR183,BCL11B,KLRB1,HBD,TRBC1
6.6099567,-12.349855,Naive CD20+ B IGKC-,IGLC3,IGHM,HLA-DRA,CD74,IGHD,HLA-DRB1,HLA-DPB1,CD79A
13.946177,3.5773864,CD14+ Mono,S100A9,CTSS,S100A8,LYZ,FCN1,PSAP,VCAN,TYROBP
14.656951,4.4718847,CD14+ Mono,S100A9,CTSS,LYZ,PSAP,S100A8,FGL2,VCAN,CST3
-11.925564,-4.131355,CD4+ T naive,MALAT1,ARL4C,BCL11B,CITED2,TRBC1,DUSP2,NOSIP,YBX3
-12.856514,-1.5142014,CD4+ T activated,HIST1H4C,CD69,MALAT1,JUNB,SAT1,FOS,TNFAIP3,GPR183
6.114647,19.36908,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TPT1,TMSB10,AHSP
6.1306915,18.783335,Reticulocyte,MALAT1,HBA1,HBA2,HBB,TPT1,TMSB10,HBM,HBD
7.179839,18.790398,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TPT1,TMSB10,AHSP
-4.911409,11.717539,Erythroblast,HBM,HBD,HIST1H4C,AHSP,CA1,HBB,PRDX2,HBA2
11.320139,-8.961506,Transitional B,CD79B,TCL1A,SOX4,IGHM,VPREB1,YBX3,HLA-DRA,CD24
-10.374437,-10.221758,CD8+ T naive,CD8,LINC02446,CD8B,CD8A,TRBC2,CARS,JUN,BCL11B
-13.095519,-2.1989775,CD4+ T naive,HIST1H4C,PCED1B-AS1,TPT1,IL7R,SAT1,H1FX,BCL11B,MALAT1
-10.938108,-10.442047,CD8+ T naive,CD8B,CD8,CD8A,AIF1,NUCB2,JUN,DNAJB1,CRIP1
4.411955,19.168571,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TPT1,TMSB10,AHSP
6.2082233,-12.663937,Naive CD20+ B IGKC-,IGLC3,IGHM,CD74,HLA-DRA,CD79A,HLA-DRB1,HLA-DPB1,CD79B
11.539541,-8.734659,Transitional B,TCL1A,CD79B,VPREB1,IGHM,VPREB3,HLA-DRA,SOX4,IGLL1
-12.396048,-10.838482,CD8+ T naive,CD8B,CD8,CD8A,AIF1,FOSB,TRBC2,DUSP2,HIST1H4C
14.389183,1.8872743,CD8+ T naive,CTSS,LST1,TYROBP,FCER1G,NEAT1,CST3,PSAP,IFI30
14.092851,4.8213787,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,FCN1,VCAN,RGS2,PSAP
-11.085374,-10.26112,CD8+ T naive,CD8B,CD8,AIF1,DUSP2,CD8A,LINC02446,ARL4C,HBA1
6.655858,-15.662054,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,CD79B,HLA-DPB1,TCL1A,CD37
-2.525557,-6.394951,CD8+ T CD57+ CD45RA+,NKG7,CCL5,GZMH,CD3G,CD8A,GNLY,GZMB,ITGB1
2.9170933,17.301067,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,AHSP,HBA1,TMSB10
6.679855,-12.795829,Naive CD20+ B IGKC-,IGHM,IGLC3,IGKC,HLA-DRA,CD74,CD79A,HLA-DRB1,CD79B
